date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,nan
1984,nan
1985,nan
1986,nan
1987,nan
1988,nan
1989,nan
1990,nan
1991,nan
1992,nan
1993,nan
1994,nan
1995,nan
1996,nan
1997,nan
1998,nan
1999,nan
2000,nan
2001,5.543265539
2002,-1.988985528
2003,-29.82442482
2004,-14.90735045
2005,3.079134075
2006,4.235334011
2007,7.278494982
2008,10.54860232
2009,91.60618693
2010,3.624380032
2011,3.974568891
2012,1.834857985
2013,3.236247648
2014,-2.57756333
2015,1.266264726
2016,4.532441857
2017,2.751639552
2018,1.196126472
2019,0.154097724
2020,2.3981695
2021,1.866687849
2022,7.391332579
2023,nan
