date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,nan
1984,nan
1985,nan
1986,nan
1987,nan
1988,nan
1989,nan
1990,nan
1991,nan
1992,nan
1993,nan
1994,nan
1995,nan
1996,nan
1997,nan
1998,nan
1999,nan
2000,nan
2001,nan
2002,nan
2003,nan
2004,nan
2005,nan
2006,nan
2007,nan
2008,nan
2009,-2.940957678
2010,-4.050426966
2011,7.15593229
2012,-2.657264649
2013,4.157251194
2014,16.18271956
2015,2.878369762
2016,2.95897368
2017,12.94844775
2018,11.3279598
2019,2.998276304
2020,7.917025405
2021,1.040502939
2022,5.095559999
2023,nan
