date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,-3.573386427
1982,-4.325499032
1983,-2.626443042
1984,3.924557279
1985,5.534514324
1986,0.819436294
1987,5.388004642
1988,0.724475612
1989,6.227682419
1990,5.096889166
1991,8.163968834
1992,-21.10556722
1993,-2.721213186
1994,25.18364494
1995,-5.698943695
1996,15.21688266
1997,-7.804084882
1998,-1.834529308
1999,10.94903023
2000,4.700330535
2001,-9.333800409
2002,21.06599774
2003,-0.146016685
2004,7.586570663
2005,14.98023171
2006,3.755903751
2007,-4.571492472
2008,-27.11908215
2009,6.658120362
2010,10.43025541
2011,1.03290166
2012,8.12353707
2013,-19.34776582
2014,6.333421106
2015,-11.32935988
2016,2.127274285
2017,2.908945223
2018,4.000817956
2019,-3.077524866
2020,6.286958641
2021,1.303897173
2022,2.609842648
2023,nan
