date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,39.6233100891113
1973,40.100528717041
1974,40.5882797241211
1975,41.125358581543
1976,41.7029800415039
1977,42.2836685180664
1978,42.9994010925293
1979,43.714298248291
1980,44.5587501525879
1981,45.4087715148926
1982,46.2227592468262
1983,47.0912284851074
1984,48.0327987670898
1985,49.1833000183105
1986,50.2370300292969
1987,51.155689239502
1988,52.2937088012695
1989,53.3133583068848
1990,55.9071884155273
1991,57.3358192443848
1992,58.3514404296875
1993,59.2031288146973
1994,59.9660797119141
1995,61.6653289794922
1996,63.0276794433594
1997,63.943000793457
1998,65.1288986206055
1999,66.2508773803711
2000,67.3256683349609
2001,68.4827270507812
2002,68.9154205322266
2003,72.4099731445312
2004,73.1119918823242
2005,72.6936111450195
2006,72.6380310058594
2007,73.2388229370117
2008,73.7248687744141
2009,73.5307083129883
2010,74.3127136230469
2011,74.5015563964844
2012,77.3770904541016
2013,75.0229415893555
2014,79.2574005126953
2015,76.7205123901367
2016,77.888313293457
2017,78.9528732299805
2018,75.8960876464844
2019,76.2772064208984
2020,76.6375274658203
2021,77.0044479370117
2022,77.3994979858398
2023,nan
