date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,nan
1984,nan
1985,nan
1986,nan
1987,nan
1988,nan
1989,nan
1990,nan
1991,nan
1992,nan
1993,nan
1994,nan
1995,nan
1996,nan
1997,nan
1998,nan
1999,nan
2000,nan
2001,nan
2002,nan
2003,nan
2004,nan
2005,30.31
2006,nan
2007,19.4
2008,17.15
2009,19.09
2010,19.649
2011,19.759
2012,19.808
2013,19.585
2014,18.054
2015,17.555
2016,17.732
2017,16.082
2018,15.19
2019,15.128
2020,17.878
2021,16.543
2022,nan
2023,nan
