date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,22.0
1983,20.9
1984,21.1
1985,21.6
1986,21.7
1987,21.5
1988,21.4
1989,22.6
1990,23.6
1991,24.5
1992,26.3
1993,27.7
1994,30.0
1995,35.6
1996,38.8
1997,36.0
1998,34.5
1999,32.4
2000,32.2
2001,30.52
2002,31.94
2003,36.69
2004,37.161
2005,37.32
2006,36.392
2007,35.231
2008,33.93
2009,32.351
2010,33.135
2011,31.502
2012,31.199
2013,29.138
2014,28.381
2015,26.433
2016,24.297
2017,22.814
2018,21.2
2019,17.393
2020,16.553
2021,15.779
2022,14.427
2023,nan
