date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,6.303919435
1984,-3.0121362
1985,-3.474595506
1986,2.394073539
1987,2.03116393
1988,5.516549243
1989,6.188572709
1990,5.238232436
1991,2.882870471
1992,-0.982889296
1993,9.332407239
1994,1.734624653
1995,5.898105029
1996,4.255319933
1997,1.089181662
1998,1.769947272
1999,5.822426351
2000,-0.438331713
2001,7.856684052
2002,7.066710545
2003,2.139936526
2004,1.588615747
2005,2.049354398
2006,0.458586004
2007,0.119237785
2008,1.345842486
2009,3.303928957
2010,2.599567206
2011,2.782814418
2012,0.620790601
2013,1.350308235
2014,2.612323779
2015,2.304404384
2016,2.916163333
2017,2.758074787
2018,4.389182904
2019,5.315755577
2020,4.822808975
2021,4.320098197
2022,4.172878303
2023,nan
