date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,nan
1984,nan
1985,nan
1986,nan
1987,nan
1988,nan
1989,nan
1990,nan
1991,nan
1992,nan
1993,nan
1994,nan
1995,nan
1996,nan
1997,nan
1998,nan
1999,nan
2000,nan
2001,1.629296564
2002,-0.312896904
2003,4.373212282
2004,-1.746160065
2005,12.96363337
2006,-0.50620557
2007,2.187392479
2008,2.972297244
2009,3.632998929
2010,0.722341568
2011,9.552374097
2012,-0.052388786
2013,3.72841487
2014,-6.478020269
2015,2.908363034
2016,5.329170808
2017,-0.306235274
2018,7.548994333
2019,5.808300025
2020,-0.782249997
2021,nan
2022,nan
2023,nan
