date, val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,nan
1984,nan
1985,nan
1986,nan
1987,nan
1988,nan
1989,nan
1990,nan
1991,nan
1992,nan
1993,nan
1994,nan
1995,nan
1996,nan
1997,nan
1998,nan
1999,nan
2000,nan
2001,nan
2002,nan
2003,nan
2004,nan
2005,nan
2006,nan
2007,nan
2008,nan
2009,nan
2010,nan
2011,2930092237.27161
2012,3012836256.55523
2013,3033568606.16651
2014,3059406995.39666
2015,3058779211.89831
2016,3024690188.01683
2017,3033433248.15988
2018,3046364819.53197
2019,3026124115.73275
2020,2534327592.49914
2021,2739594359.5908
2022,3075180834.72417
2023,nan
